 412    1078    2184    1307    2297        230     114
 413    1308    2184    1556    2297        249     114
 414    1557    2184    1633    2297         77     114
 415    1634    2184    1710    2297         77     114
 416    1711    2184    1787    2297         77     114
 417    1788    2184    1863    2297         76     114
 418    1864    2184    1940    2297         77     114
 419    1941    2184    2016    2297         76     114
 420    2017    2184    2092    2297         76     114
 421    2093    2184    2169    2297         77     114
 422    2170    2184    2245    2297         76     114
 423    2246    2184    2321    2297         76     114
 424    2322    2184    2408    2297         87     114
 425    2409    2184    2489    2297         81     114
 426    2490    2184    2566    2297         77     114
 427    2567    2184    2643    2297         77     114
 428    2644    2184    2776    2297        133     114
 429    2777    2184    2853    2297         77     114
 430    2854    2184    2929    2297         76     114
 431    2930    2184    3006    2297         77     114
 432    3007    2184    3200    2297        194     114
 433       1    2298     637    2401        637     104
 434     638    2298     734    2401         97     104
 435     735    2298     916    2401        182     104
 436     917    2298    1067    2401        151     104
 437    1068    2298    1188    2401        121     104
 438    1189    2298    1384    2401        196     104
 439    1385    2298    1475    2401         91     104
 440    1476    2298    1559    2401         84     104
 441    1560    2298    1643    2401         84     104
 442    1644    2298    1727    2401         84     104
 443    1728    2298    1811    2401         84     104
 444    1812    2298    1895    2401         84     104
 445    1896    2298    1979    2401         84     104
 446    1980    2298    2063    2401         84     104
 447    2064    2298    2147    2401         84     104
 448    2148    2298    2231    2401         84     104
 449    2232    2298    2315    2401         84     104
 450    2316    2298    2413    2401         98     104
 451    2414    2298    2512    2401         99     104
 452    2513    2298    2596    2401         84     104
 453    2597    2298    2716    2401        120     104
 454    2717    2298    2803    2401         87     104
 455    2804    2298    2887    2401         84     104
 456    2888    2298    3200    2401        313     104
 457       1    2402     775    2498        775      97
 458     776    2402     892    2498        117      97
 459     893    2402    1011    2498        119      97
 460    1012    2402    1118    2498        107      97
 461    1119    2402    1245    2498        127      97
 462    1246    2402    1336    2498         91      97
 463    1337    2402    1427    2498         91      97
 464    1428    2402    1518    2498         91      97
 465    1519    2402    1609    2498         91      97
 466    1610    2402    1700    2498         91      97
 467    1701    2402    1791    2498         91      97
 468    1792    2402    1881    2498         90      97
 469    1882    2402    1972    2498         91      97
 470    1973    2402    2063    2498         91      97
 471    2064    2402    2153    2498         90      97
 472    2154    2402    2244    2498         91      97
 473    2245    2402    2335    2498         91      97
 474    2336    2402    2426    2498         91      97
 475    2427    2402    2517    2498         91      97
 476    2518    2402    2608    2498         91      97
 477    2609    2402    2701    2498         93      97
 478    2702    2402    2792    2498         91      97
 479    2793    2402    2890    2498         98      97
 480    2891    2402    3200    2498        310      97
 481       1    2499     862    2599        862     101
 482     863    2499    1004    2599        142     101
 483    1005    2499    1114    2599        110     101
 484    1115    2499    1210    2599         96     101
 485    1211    2499    1297    2599         87     101
 486    1298    2499    1383    2599         86     101
 487    1384    2499    1470    2599         87     101
 488    1471    2499    1557    2599         87     101
 489    1558    2499    1644    2599         87     101
 490    1645    2499    1731    2599         87     101
 491    1732    2499    1818    2599         87     101
 492    1819    2499    1904    2599         86     101
 493    1905    2499    1991    2599         87     101
 494    1992    2499    2078    2599         87     101
 495    2079    2499    2165    2599         87     101
 496    2166    2499    2252    2599         87     101
 497    2253    2499    2339    2599         87     101
 498    2340    2499    2426    2599         87     101
 499    2427    2499    2514    2599         88     101
 500    2515    2499    2601    2599         87     101
 501    2602    2499    2687    2599         86     101
 502    2688    2499    2774    2599         87     101
 503    2775    2499    2861    2599         87     101
 504    2862    2499    3200    2599        339     101
 505       1    2600     857    2705        857     106
 506     858    2600    1008    2705        151     106
 507    1009    2600    1128    2705        120     106
 508    1129    2600    1211    2705         83     106
 509    1212    2600    1294    2705         83     106
 510    1295    2600    1377    2705         83     106
 511    1378    2600    1461    2705         84     106
 512    1462    2600    1544    2705         83     106
 513    1545    2600    1627    2705         83     106
 514    1628    2600    1710    2705         83     106
 515    1711    2600    1793    2705         83     106
 516    1794    2600    1876    2705         83     106
 517    1877    2600    1959    2705         83     106
 518    1960    2600    2042    2705         83     106
 519    2043    2600    2125    2705         83     106
 520    2126    2600    2208    2705         83     106
 521    2209    2600    2291    2705         83     106
 522    2292    2600    2374    2705         83     106
 523    2375    2600    2468    2705         94     106
 524    2469    2600    2551    2705         83     106
 525    2552    2600    2634    2705         83     106
 526    2635    2600    2718    2705         84     106
 527    2719    2600    2803    2705         85     106
 528    2804    2600    3200    2705        397     106
 529       1    2706     712    2819        712     114
 530     713    2706     966    2819        254     114
 531     967    2706    1068    2819        102     114
 532    1069    2706    1146    2819         78     114
 533    1147    2706    1223    2819         77     114
 534    1224    2706    1299    2819         76     114
 535    1300    2706    1376    2819         77     114
 536    1377    2706    1453    2819         77     114
 537    1454    2706    1529    2819         76     114
 538    1530    2706    1606    2819         77     114
 539    1607    2706    1683    2819         77     114
 540    1684    2706    1759    2819         76     114
 541    1760    2706    1836    2819         77     114
 542    1837    2706    1913    2819         77     114
 543    1914    2706    1989    2819         76     114
 544    1990    2706    2066    2819         77     114
 545    2067    2706    2143    2819         77     114
 546    2144    2706    2219    2819         76     114
 547    2220    2706    2296    2819         77     114
 548    2297    2706    2373    2819         77     114
 549    2374    2706    2512    2819        139     114
 550    2513    2706    2589    2819         77     114
 551    2590    2706    2667    2819         78     114
 552    2668    2706    3200    2819        533     114
 553       1    2820     731    2937        731     118
 554     732    2820     908    2937        177     118
 555     909    2820     996    2937         88     118
 556     997    2820    1071    2937         75     118
 557    1072    2820    1146    2937         75     118
 558    1147    2820    1220    2937         74     118
 559    1221    2820    1295    2937         75     118
 560    1296    2820    1370    2937         75     118
 561    1371    2820    1444    2937         74     118
 562    1445    2820    1519    2937         75     118
